CustomerID,Name,Age,Gender,City,SignupDate,PurchaseAmount,SatisfactionScore
CUST00928,Mary Anderson,36.0,Male ,  Houston  ,15/12/2023,392.03,3.0
CUST00375,Thomas Rodriguez,39.0,Male,Chicago,05-27-2020,325.52,3.0
CUST00401,John Martinez,52.0,M,Chicago,07-27-2020,294.51,3.0
CUST00705,Susan Rodriguez,36.0, female,Dallas,"July 10, 2022",418.46,5.0
CUST00258,Mary Brown,50.0,MALE,Los Angeles,26/08/2019,71.12,3.0
CUST00945,Jessica Hernandez,33.0,FEMALE,Chicago,24-Jan-2024,168.96,3.0
CUST00852,Robert Hernandez,38.0,MALE,New York,2023-06-19,97.17,4.0
CUST00073,Richard Williams,21.0,male,Houston,"June 18, 2018",763.74,3.0
CUST00196,Mary Anderson, 32 ,Female,Chicago,03/04/2019,321.94,4.0
CUST00484,Thomas Miller,47.0,FEMALE,Houston,2021-02-06,465.94,4.0
CUST00856,Joseph Davis,38.0,FEMALE,San Antonio,06-29-2023,280.38,4.0
CUST00138,Michael Lopez,48.0,FEMALE,Philadelphia,18-Nov-2018,186.55,4.0
CUST00495,Thomas Lopez,48.0,Male,Phoenix,"March 04, 2021",220.33,4.0
CUST00773,Elizabeth Thomas,30.0,FEMALE,Chicago,2022-12-16,170.6,2.0
CUST00551,William Jones,,female,DALLAS,07-13-2021,271.02,3.0
CUST00463,David Anderson,35.0,MALE,Philadelphia,"December 19, 2020",162.95,3.0
CUST00202,Elizabeth Miller,41.0,F,Houston,"April 17, 2019",788.38,4.0
CUST00313,Patricia Jones,41.0,Male,Chicago,02-Jan-2020,$401.55,5.0
CUST00291,Robert Smith,25.0,male,Philadelphia,12/11/2019,$308.01,3.0
CUST00764,Charles Davis,51.0,Female,San Jose,2022-11-25,306.2,2.0
CUST00950,Susan Johnson,35.0,MALE,San Antonio,04-Feb-2024,45000.5,2.0
CUST00184,William Jones,42.0,Male ,,03-06-2019,,4.0
CUST00251,Barbara Thomas,55.0,M,San Jose,"August 10, 2019",310.11,5.0
CUST00824,Susan Davis,47.0,MALE,San Jose,04-15-2023,547.09,1.0
CUST00941,Robert Thomas,43.0,FEMALE,Phoenix,2024-01-14,157.13,3.0
CUST00392,James Johnson, 38 ,FEMALE,Phoenix,"July 06, 2020",149.52,5.0
CUST00905,Patricia Brown,9.0, female,Los Angeles,22/10/2023,505.28,5.0
CUST00731,David Davis,40.0,Male ,San Antonio,09-Sep-2022,385.15,3.0
CUST00555,Charles Hernandez,42.0,FEMALE,,"July 23, 2021",111.25,1.0
CUST00367,Jessica Davis,45.0, female,San Antonio,08-May-2020,,4.0
CUST00346,William Miller,,M,New York,20/03/2020,,3.0
CUST00536,Linda Johnson,27.0,MALE,San Antonio,08/06/2021,$121.94,3.0
CUST00920,Charles Hernandez,47.0,Male ,Phoenix,"November 26, 2023",107.26,3.0
CUST00212,Joseph Lopez,45.0,MALE,Dallas,10-May-2019,387.25,4.0
CUST00503,Jennifer Garcia,35.0,Male,Houston,23-Mar-2021,242.23,4.0
CUST00538,John Rodriguez,40.0,male,,2021-06-13,224.03,4.0
CUST00176,Joseph Thomas,58.0,M,San Antonio,15-Feb-2019,60.39,3.0
